chartSource,songRank,songName,songArtist,songStreams
Spotify,105,Robbery,Juice WRLD,6635455
Spotify,106,Jocelyn Flores,XXXTENTACION,6559053
Spotify,107,"Ele É Ele, Eu Sou Eu","Wesley Safadão, Os Barões Da Pisadinha",6557130
Spotify,108,Daddy Issues,The Neighbourhood,6501030
Spotify,109,SO DONE,The Kid LAROI,6465034
Spotify,110,All of Me,John Legend,6387529
Spotify,111,bad guy,Billie Eilish,6376789
Spotify,112,Break My Heart,Dua Lipa,6376454
Spotify,113,Una Locura,"Ozuna, J Balvin, Chencho Corleone",6352426
Spotify,114,HIGHEST IN THE ROOM,Travis Scott,6346213
Spotify,115,All Girls Are The Same,Juice WRLD,6307948
Spotify,116,Shape of You,Ed Sheeran,6299904
Spotify,117,Skin,Sabrina Carpenter,6298984
Spotify,118,Take You Dancing,Jason Derulo,6278869
Spotify,119,Why'd You Only Call Me When You're High?,Arctic Monkeys,6242023
Spotify,120,Falling,Trevor Daniel,6220866
Spotify,121,Stuck with U (with Justin Bieber),Ariana Grande,6165811
Spotify,122,La Curiosidad,"Jay Wheeler, DJ Nelson, Myke Towers",6154711
Spotify,123,Take Me To Church,Hozier,6140664
Spotify,124,Antes,"Anuel AA, Ozuna",6123195
Spotify,125,Do I Wanna Know?,Arctic Monkeys,6104499
Spotify,126,Life Is Good (feat. Drake),Future,6062353
Spotify,127,Come & Go (with Marshmello),Juice WRLD,6045809
Spotify,128,7 rings,Ariana Grande,6019970
Spotify,129,If the World Was Ending - feat. Julia Michaels,JP Saxe,5998893
Spotify,130,Dior,Pop Smoke,5978110
Spotify,131,Dreams - 2004 Remaster,Fleetwood Mac,5963662
Spotify,132,Se Te Nota (with Guaynaa),Lele Pons,5949256
Spotify,133,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,5906289
Spotify,134,SAD!,XXXTENTACION,5850746
Spotify,135,I Feel It Coming,"The Weeknd, Daft Punk",5846227
Spotify,136,Falling,Harry Styles,5815964
Spotify,137,Facas - Ao Vivo,"Diego & Victor Hugo, Bruno & Marrone",5810964
Spotify,138,Put Your Records On,Ritt Momney,5793331
Spotify,139,Jeans,Justin Quiles,5783148
Spotify,140,Tusa,"KAROL G, Nicki Minaj",5738612
Spotify,141,Martin & Gina,Polo G,5738377
Spotify,142,SICKO MODE,Travis Scott,5707827
Spotify,143,All We Got (feat. KIDDO),Robin Schulz,5694579
Spotify,144,Parce (feat. Justin Quiles),"Maluma, Lenny Tavárez",5677681
Spotify,145,Bohemian Rhapsody - Remastered 2011,Queen,5674812
Spotify,146,Ponte Pa' Mi,Justin Quiles,5661453
Spotify,147,Wonder,Shawn Mendes,5653626
Spotify,148,My Head & My Heart,Ava Max,5620421
Spotify,149,Rain On Me (with Ariana Grande),Lady Gaga,5571074
Spotify,150,Ride It,Regard,5533278
Spotify,151,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,5528331
Spotify,152,Godzilla (feat. Juice WRLD),Eminem,5519437
Spotify,153,Yellow,Coldplay,5495064
Spotify,154,Hayloft,Mother Mother,5456704
Spotify,155,Just the Way You Are,Bruno Mars,5456698
Spotify,156,Mood Swings (feat. Lil Tjay),Pop Smoke,5454929
Spotify,157,Love Not War (The Tampa Beat),"Jason Derulo, Nuka",5440998
Spotify,158,POPSTAR (feat. Drake),DJ Khaled,5415952
Spotify,159,BOOKER T,Bad Bunny,5353093
Spotify,160,911,Sech,5349581
Spotify,161,"Ay, DiOs Mío!",KAROL G,5344862
Spotify,162,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,5343771
Spotify,163,Every Breath You Take,The Police,5330293
Spotify,164,Head Shoulders Knees & Toes (feat. Norma Jean Martine),"Ofenbach, Quarterhead",5292329
Spotify,165,Hope,XXXTENTACION,5256341
Spotify,166,"Nathy Peluso: Bzrp Music Sessions, Vol. 36","Bizarrap, Nathy Peluso",5232509
Spotify,167,Despeinada,"Ozuna, Camilo",5210217
Spotify,168,Star Shopping,Lil Peep,5168683
Spotify,169,Hawái - Remix,"Maluma, The Weeknd",5163323
Spotify,170,ROXANNE,Arizona Zervas,5148810
Spotify,171,How You Like That,BLACKPINK,5127223
Spotify,172,Tattoo - Remix with Camilo,Rauw Alejandro,5120753
Spotify,173,Maniac,Conan Gray,5103865
Spotify,174,Body,Megan Thee Stallion,5098539
Spotify,175,Sofia,Clairo,5085694
Spotify,176,Photograph,Ed Sheeran,5063395
Spotify,177,Smells Like Teen Spirit,Nirvana,5053857
Spotify,178,Meia Noite (Você tem meu Whatsapp),Tarcísio do Acordeon,5044252
Spotify,179,Closer,"The Chainsmokers, Halsey",5040772
Spotify,180,Someone To You,BANNERS,5024654
Spotify,181,everything i wanted,Billie Eilish,5019556
Spotify,182,Moonlight,XXXTENTACION,5003825
Spotify,183,Thinking out Loud,Ed Sheeran,4995623
Spotify,184,Riptide,Vance Joy,4978158
Spotify,185,hot girl bummer,blackbear,4970358
Spotify,186,Toosie Slide,Drake,4966878
Spotify,187,Stressed Out,Twenty One Pilots,4943511
Spotify,188,Earned It (Fifty Shades Of Grey),The Weeknd,4929647
Spotify,189,Counting Stars,OneRepublic,4919651
Spotify,190,Tyler Herro,Jack Harlow,4916987
Spotify,191,ily (i love you baby) (feat. Emilee),Surf Mesa,4908929
Spotify,192,Say So,Doja Cat,4908040
Spotify,193,Wonderwall,Oasis,4902737
Spotify,194,Without Me,Halsey,4898960
Spotify,195,I Don't Care (with Justin Bieber),Ed Sheeran,4897120
Spotify,196,Remember That Night?,Sara Kays,4894734
Spotify,197,Fiel,"Los Legendarios, Wisin, Jhay Cortez",4886940
Spotify,198,Fly Away,Tones And I,4867644
Spotify,199,The Less I Know The Better,Tame Impala,4864305
Spotify,200,Everybody Dies In Their Nightmares,XXXTENTACION,4847224
Spotify,1,drivers license,Olivia Rodrigo,48003217
Spotify,2,Save Your Tears,The Weeknd,30115082
Spotify,3,Blinding Lights,The Weeknd,28838481
Spotify,4,DÁKITI,"Bad Bunny, Jhay Cortez",26145345
Spotify,5,Bandido,"Myke Towers, Juhn",19989826
Spotify,6,Mood (feat. iann dior),24kGoldn,19890784
Spotify,7,WITHOUT YOU,The Kid LAROI,18518839
Spotify,8,Whoopty,CJ,18157947
Spotify,9,Streets,Doja Cat,18123014
Spotify,10,Good Days,SZA,18060603
Spotify,11,BICHOTA,KAROL G,18022609
Spotify,12,positions,Ariana Grande,16880068
Spotify,13,The Business,Tiësto,16137421
Spotify,14,34+35,Ariana Grande,16087184
Spotify,15,Dynamite,BTS,16080740
Spotify,16,Levitating (feat. DaBaby),Dua Lipa,16043037
Spotify,17,Baila Conmigo (with Rauw Alejandro),Selena Gomez,15129239
Spotify,18,LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA",15043808
Spotify,19,Up,Cardi B,15001033
Spotify,20,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,14749599
Spotify,21,Hecha Pa' Mi,Boza,14747577
Spotify,22,Anyone,Justin Bieber,14191747
Spotify,23,you broke me first,Tate McRae,13751562
Spotify,24,Therefore I Am,Billie Eilish,13047875
Spotify,25,Paradise (feat. Dermot Kennedy),MEDUZA,12764094
Spotify,26,Someone You Loved,Lewis Capaldi,12732644
Spotify,27,What You Know Bout Love,Pop Smoke,12676301
Spotify,28,Astronaut In The Ocean,Masked Wolf,12070339
Spotify,29,Watermelon Sugar,Harry Styles,11748557
Spotify,30,Prisoner (feat. Dua Lipa),Miley Cyrus,11532624
Spotify,31,Hawái,Maluma,11522764
Spotify,32,Head & Heart (feat. MNEK),Joel Corry,11432879
Spotify,33,Reloj,"Rauw Alejandro, Anuel AA",11137106
Spotify,34,WAP (feat. Megan Thee Stallion),Cardi B,11042048
Spotify,35,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,11025238
Spotify,36,GIRL LIKE ME,"Black Eyed Peas, Shakira",10794323
Spotify,37,Sweater Weather,The Neighbourhood,10663542
Spotify,38,Dance Monkey,Tones And I,10603284
Spotify,39,Heat Waves,Glass Animals,10439203
Spotify,40,Ropa Cara,Camilo,10418384
Spotify,41,La Nota,"Manuel Turizo, Rauw Alejandro, Myke Towers",10292867
Spotify,42,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,10264167
Spotify,43,Lonely (with benny blanco),Justin Bieber,10190695
Spotify,44,Goosebumps - Remix,"Travis Scott, HVME",10184319
Spotify,45,ROCKSTAR (feat. Roddy Ricch),DaBaby,10180520
Spotify,46,Afterglow,Ed Sheeran,9876662
Spotify,47,Roses - Imanbek Remix,SAINt JHN,9760214
Spotify,48,Heather,Conan Gray,9695975
Spotify,49,Don't Start Now,Dua Lipa,9675562
Spotify,50,HOLIDAY,Lil Nas X,9472830
Spotify,51,Before You Go,Lewis Capaldi,9453749
Spotify,52,The Hills,The Weeknd,9361659
Spotify,53,willow,Taylor Swift,9320148
Spotify,54,In Your Eyes,The Weeknd,9132884
Spotify,55,Snowman,Sia,8864794
Spotify,56,Best Friend (feat. Doja Cat),Saweetie,8833460
Spotify,57,TE MUDASTE,Bad Bunny,8697091
Spotify,58,Chica Ideal,"Sebastian Yatra, Guaynaa",8392731
Spotify,59,Goosebumps,HVME,8366611
Spotify,60,Holy (feat. Chance The Rapper),Justin Bieber,8271052
Spotify,61,BEBÉ,"Camilo, El Alfa",8044261
Spotify,62,Laugh Now Cry Later (feat. Lil Durk),Drake,8024290
Spotify,63,Relación - Remix,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",7994871
Spotify,64,Starboy,"The Weeknd, Daft Punk",7957031
Spotify,65,lovely (with Khalid),Billie Eilish,7875742
Spotify,66,Circles,Post Malone,7856319
Spotify,67,death bed (coffee for your head),"Powfu, beabadoobee",7851302
Spotify,68,Lucid Dreams,Juice WRLD,7813139
Spotify,69,La Tóxica,Farruko,7807696
Spotify,70,Antes,"Anuel AA, Ozuna",7780837
Spotify,71,No Te Enamores - Remix,"Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy",7710872
Spotify,72,Golden,Harry Styles,7705891
Spotify,73,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",7680908
Spotify,74,Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7508513
Spotify,75,goosebumps,Travis Scott,7466559
Spotify,76,At My Worst,Pink Sweat$,7441194
Spotify,77,Breaking Me,"Topic, A7S",7420530
Spotify,78,Vida de Rico,Camilo,7395122
Spotify,79,Train Wreck,James Arthur,7310226
Spotify,80,Mi Niña,"Wisin, Myke Towers, Los Legendarios",7308686
Spotify,81,Skin,Sabrina Carpenter,7276347
Spotify,82,Polvo,"Nicky Jam, Myke Towers",7264641
Spotify,83,The Box,Roddy Ricch,7225799
Spotify,84,Señorita,"Shawn Mendes, Camila Cabello",7174615
Spotify,85,my ex's best friend (with blackbear),Machine Gun Kelly,7158048
Spotify,86,Life Goes On,BTS,7156774
Spotify,87,Una Locura,"Ozuna, J Balvin, Chencho Corleone",7141189
Spotify,88,Wishing Well,Juice WRLD,7136606
Spotify,89,Adore You,Harry Styles,7099637
Spotify,90,Memories,Maroon 5,7006885
Spotify,91,UN DIA (ONE DAY) (Feat. Tainy),"J Balvin, Dua Lipa, Bad Bunny",6975009
Spotify,92,Hasta Abajo,"Kevin Roldan, Bryant Myers, Lyanno",6945673
Spotify,93,Your Love (9PM),"ATB, Topic, A7S",6945072
Spotify,94,Blueberry Faygo,Lil Mosey,6902084
Spotify,95,SO DONE,The Kid LAROI,6851296
Spotify,96,Shallow,"Lady Gaga, Bradley Cooper",6764686
Spotify,97,Robbery,Juice WRLD,6730716
Spotify,98,Believer,Imagine Dragons,6695473
Spotify,99,Daddy Issues,The Neighbourhood,6677743
Spotify,100,Jocelyn Flores,XXXTENTACION,6659081
Spotify,101,Say You Won't Let Go,James Arthur,6658190
Spotify,102,Take You Dancing,Jason Derulo,6622826
Spotify,103,Arcade,Duncan Laurence,6520825
Spotify,104,Why'd You Only Call Me When You're High?,Arctic Monkeys,6512934
Spotify,105,HIGHEST IN THE ROOM,Travis Scott,6510068
Spotify,106,Esquema Preferido,"DJ Ivis, Tarcísio do Acordeon",6466542
Spotify,107,Dreams - 2004 Remaster,Fleetwood Mac,6461564
Spotify,108,bad guy,Billie Eilish,6403467
Spotify,109,I Feel It Coming,"The Weeknd, Daft Punk",6347975
Spotify,110,Falling,Trevor Daniel,6346996
Spotify,111,All Girls Are The Same,Juice WRLD,6345063
Spotify,112,Body,Megan Thee Stallion,6344857
Spotify,113,La Curiosidad,"Jay Wheeler, DJ Nelson, Myke Towers",6332935
Spotify,114,Perfect,Ed Sheeran,6311491
Spotify,115,Life Is Good (feat. Drake),Future,6229126
Spotify,116,7 rings,Ariana Grande,6228483
Spotify,117,Do I Wanna Know?,Arctic Monkeys,6212515
Spotify,118,Parce (feat. Justin Quiles),"Maluma, Lenny Tavárez",6195771
Spotify,119,Come & Go (with Marshmello),Juice WRLD,6194284
Spotify,120,Put Your Records On,Ritt Momney,6191203
Spotify,121,Shape of You,Ed Sheeran,6175993
Spotify,122,Take Me To Church,Hozier,6160179
Spotify,123,If the World Was Ending - feat. Julia Michaels,JP Saxe,6153544
Spotify,124,Jeans,Justin Quiles,6151930
Spotify,125,Dior,Pop Smoke,6111234
Spotify,126,Se Te Nota (with Guaynaa),Lele Pons,6098579
Spotify,127,Wonder,Shawn Mendes,6093948
Spotify,128,Stuck with U (with Justin Bieber),Ariana Grande,6083490
Spotify,129,Hawái - Remix,"Maluma, The Weeknd",6067481
Spotify,130,"Ele É Ele, Eu Sou Eu","Wesley Safadão, Os Barões Da Pisadinha",6053744
Spotify,131,Falling,Harry Styles,6022321
Spotify,132,Bad Boy (with Young Thug),Juice WRLD,6011642
Spotify,133,Break My Heart,Dua Lipa,5993315
Spotify,134,Lo Vas A Olvidar (with ROSALÍA),Billie Eilish,5963380
Spotify,135,Love Not War (The Tampa Beat),"Jason Derulo, Nuka",5948617
Spotify,136,BOOKER T,Bad Bunny,5928141
Spotify,137,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,5920504
Spotify,138,SAD!,XXXTENTACION,5901948
Spotify,139,All We Got (feat. KIDDO),Robin Schulz,5862898
Spotify,140,All of Me,John Legend,5848450
Spotify,141,Ponte Pa' Mi,Justin Quiles,5841615
Spotify,142,Tusa,"KAROL G, Nicki Minaj",5810869
Spotify,143,Rain On Me (with Ariana Grande),Lady Gaga,5782578
Spotify,144,Hayloft,Mother Mother,5733435
Spotify,145,Despeinada,"Ozuna, Camilo",5726056
Spotify,146,POPSTAR (feat. Drake),DJ Khaled,5705713
Spotify,147,SICKO MODE,Travis Scott,5694246
Spotify,148,Bohemian Rhapsody - Remastered 2011,Queen,5692888
Spotify,149,"Ay, DiOs Mío!",KAROL G,5663087
Spotify,150,Ride It,Regard,5633736
Spotify,151,"Nathy Peluso: Bzrp Music Sessions, Vol. 36","Bizarrap, Nathy Peluso",5588342
Spotify,152,Floating Through Space,"Sia, David Guetta",5579697
Spotify,153,Godzilla (feat. Juice WRLD),Eminem,5576625
Spotify,154,Martin & Gina,Polo G,5529851
Spotify,155,Head Shoulders Knees & Toes (feat. Norma Jean Martine),"Ofenbach, Quarterhead",5499468
Spotify,156,Mood Swings (feat. Lil Tjay),Pop Smoke,5495641
Spotify,157,Can't Feel My Face,The Weeknd,5479407
Spotify,158,How You Like That,BLACKPINK,5475127
Spotify,159,Yellow,Coldplay,5446883
Spotify,160,Tattoo - Remix with Camilo,Rauw Alejandro,5410087
Spotify,161,Sofia,Clairo,5398670
Spotify,162,Maniac,Conan Gray,5389899
Spotify,163,Star Shopping,Lil Peep,5377566
Spotify,164,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,5359826
Spotify,165,Facas - Ao Vivo,"Diego & Victor Hugo, Bruno & Marrone",5353456
Spotify,166,You (with Marshmello & Vance Joy),benny blanco,5342938
Spotify,167,Earned It (Fifty Shades Of Grey),The Weeknd,5333257
Spotify,168,Hope,XXXTENTACION,5320609
Spotify,169,Smells Like Teen Spirit,Nirvana,5233473
Spotify,170,Call Out My Name,The Weeknd,5233359
Spotify,171,ROXANNE,Arizona Zervas,5229986
Spotify,172,everything i wanted,Billie Eilish,5222243
Spotify,173,Remember That Night?,Sara Kays,5208506
Spotify,174,Midnight Sky,Miley Cyrus,5208100
Spotify,175,Pressure (feat. Tove Lo),Martin Garrix,5197587
Spotify,176,hot girl bummer,blackbear,5126495
Spotify,177,Say So,Doja Cat,5124947
Spotify,178,Fly Away,Tones And I,5118989
Spotify,179,Moonlight,XXXTENTACION,5116294
Spotify,180,Someone To You,BANNERS,5114651
Spotify,181,Can You Feel My Heart,Bring Me The Horizon,5092250
Spotify,182,Agua de Jamaica,Maluma,5072462
Spotify,183,Without Me,Halsey,5060361
Spotify,184,ily (i love you baby) (feat. Emilee),Surf Mesa,5058189
Spotify,185,Toosie Slide,Drake,5047588
Spotify,186,Mds,"Kawe, Mc Lele JP",5046418
Spotify,187,Just the Way You Are,Bruno Mars,5010072
Spotify,188,I Don't Care (with Justin Bieber),Ed Sheeran,4997891
Spotify,189,Heartless,The Weeknd,4995578
Spotify,190,Tyler Herro,Jack Harlow,4973874
Spotify,191,Stressed Out,Twenty One Pilots,4958527
Spotify,192,Electric Love,BØRNS,4951878
Spotify,193,Intentions (feat. Quavo),Justin Bieber,4948068
Spotify,194,Closer,"The Chainsmokers, Halsey",4941575
Spotify,195,Everybody Dies In Their Nightmares,XXXTENTACION,4927418
Spotify,196,pov,Ariana Grande,4906738
Spotify,197,Be Alright,Dean Lewis,4900492
Spotify,198,Cry Baby (feat. DaBaby),Megan Thee Stallion,4884711
Spotify,199,Riptide,Vance Joy,4884488
Spotify,200,Mi Cuarto,Jerry Di,4873380
Spotify,1,drivers license,Olivia Rodrigo,54166615
Spotify,2,DÁKITI,"Bad Bunny, Jhay Cortez",27544366
Spotify,3,Blinding Lights,The Weeknd,22418356
Spotify,4,Save Your Tears,The Weeknd,21797516
Spotify,5,Mood (feat. iann dior),24kGoldn,20908757
Spotify,6,Good Days,SZA,19488839
Spotify,7,Bandido,"Myke Towers, Juhn",19354941
Spotify,8,WITHOUT YOU,The Kid LAROI,19119779
Spotify,9,BICHOTA,KAROL G,19090199
Spotify,10,Streets,Doja Cat,18274551
Spotify,11,Whoopty,CJ,18139544
Spotify,12,positions,Ariana Grande,18023049
Spotify,13,Dynamite,BTS,16470302
Spotify,14,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,16099376
Spotify,15,34+35,Ariana Grande,16056567
Spotify,16,Levitating (feat. DaBaby),Dua Lipa,15979909
Spotify,17,Hecha Pa' Mi,Boza,15852397
Spotify,18,The Business,Tiësto,15663297
Spotify,19,Anyone,Justin Bieber,15643311
Spotify,20,LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA",15421957
Spotify,21,Baila Conmigo (with Rauw Alejandro),Selena Gomez,15051746
Spotify,22,you broke me first,Tate McRae,14107574
Spotify,23,Therefore I Am,Billie Eilish,13845132
Spotify,24,What You Know Bout Love,Pop Smoke,13269633
Spotify,25,Paradise (feat. Dermot Kennedy),MEDUZA,12899009
Spotify,26,Someone You Loved,Lewis Capaldi,12814204
Spotify,27,Watermelon Sugar,Harry Styles,12166032
Spotify,28,Head & Heart (feat. MNEK),Joel Corry,11960234
Spotify,29,Hawái,Maluma,11884717
Spotify,30,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,11874324
Spotify,31,Prisoner (feat. Dua Lipa),Miley Cyrus,11670698
Spotify,32,Reloj,"Rauw Alejandro, Anuel AA",11451571
Spotify,33,WAP (feat. Megan Thee Stallion),Cardi B,11242055
Spotify,34,Lonely (with benny blanco),Justin Bieber,10811441
Spotify,35,Sweater Weather,The Neighbourhood,10735762
Spotify,36,Dance Monkey,Tones And I,10731079
Spotify,37,La Nota,"Manuel Turizo, Rauw Alejandro, Myke Towers",10717807
Spotify,38,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,10664272
Spotify,39,ROCKSTAR (feat. Roddy Ricch),DaBaby,10637781
Spotify,40,Ropa Cara,Camilo,10524510
Spotify,41,GIRL LIKE ME,"Black Eyed Peas, Shakira",10461909
Spotify,42,Afterglow,Ed Sheeran,10319604
Spotify,43,willow,Taylor Swift,10261537
Spotify,44,Roses - Imanbek Remix,SAINt JHN,10261133
Spotify,45,Heat Waves,Glass Animals,10230585
Spotify,46,Don't Start Now,Dua Lipa,10168037
Spotify,47,HOLIDAY,Lil Nas X,10122944
Spotify,48,Heather,Conan Gray,10069697
Spotify,49,Snowman,Sia,9814376
Spotify,50,Before You Go,Lewis Capaldi,9617198
Spotify,51,Goosebumps,HVME,9088372
Spotify,52,Goosebumps - Remix,"Travis Scott, HVME",9069196
Spotify,53,Lo Vas A Olvidar (with ROSALÍA),Billie Eilish,9000008
Spotify,54,TE MUDASTE,Bad Bunny,8816637
Spotify,55,Holy (feat. Chance The Rapper),Justin Bieber,8745473
Spotify,56,Chica Ideal,"Sebastian Yatra, Guaynaa",8742682
Spotify,57,BEBÉ,"Camilo, El Alfa",8542339
Spotify,58,Astronaut In The Ocean,Masked Wolf,8508672
Spotify,59,Best Friend (feat. Doja Cat),Saweetie,8499701
Spotify,60,Skin,Sabrina Carpenter,8321331
Spotify,61,Relación - Remix,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",8241135
Spotify,62,Laugh Now Cry Later (feat. Lil Durk),Drake,8221248
Spotify,63,Antes,"Anuel AA, Ozuna",8165731
Spotify,64,lovely (with Khalid),Billie Eilish,8041470
Spotify,65,Golden,Harry Styles,8023043
Spotify,66,Lucid Dreams,Juice WRLD,7976363
Spotify,67,Circles,Post Malone,7953154
Spotify,68,La Tóxica,Farruko,7952886
Spotify,69,death bed (coffee for your head),"Powfu, beabadoobee",7915820
Spotify,70,Take You Dancing,Jason Derulo,7906762
Spotify,71,Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7793515
Spotify,72,Breaking Me,"Topic, A7S",7766430
Spotify,73,Vida de Rico,Camilo,7664608
Spotify,74,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",7564613
Spotify,75,Train Wreck,James Arthur,7528757
Spotify,76,At My Worst,Pink Sweat$,7517110
Spotify,77,goosebumps,Travis Scott,7503244
Spotify,78,Life Goes On,BTS,7492079
Spotify,79,The Box,Roddy Ricch,7470703
Spotify,80,Put Your Records On,Ritt Momney,7432975
Spotify,81,Adore You,Harry Styles,7418468
Spotify,82,UN DIA (ONE DAY) (Feat. Tainy),"J Balvin, Dua Lipa, Bad Bunny",7393995
Spotify,83,Wishing Well,Juice WRLD,7392381
Spotify,84,Una Locura,"Ozuna, J Balvin, Chencho Corleone",7344031
Spotify,85,Bad Boy (with Young Thug),Juice WRLD,7318236
Spotify,86,SO DONE,The Kid LAROI,7308048
Spotify,87,Mi Niña,"Wisin, Myke Towers, Los Legendarios",7306744
Spotify,88,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,7268175
Spotify,89,You (with Marshmello & Vance Joy),benny blanco,7237152
Spotify,90,No Te Enamores - Remix,"Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy",7229058
Spotify,91,Señorita,"Shawn Mendes, Camila Cabello",7205975
Spotify,92,my ex's best friend (with blackbear),Machine Gun Kelly,7191089
Spotify,93,Polvo,"Nicky Jam, Myke Towers",7166643
Spotify,94,Blueberry Faygo,Lil Mosey,7137923
Spotify,95,Memories,Maroon 5,7081044
Spotify,96,All We Got (feat. KIDDO),Robin Schulz,7032081
Spotify,97,Robbery,Juice WRLD,6891798
Spotify,98,Jocelyn Flores,XXXTENTACION,6799218
Spotify,99,Daddy Issues,The Neighbourhood,6703277
Spotify,100,Shallow,"Lady Gaga, Bradley Cooper",6674395
Spotify,101,Believer,Imagine Dragons,6658817
Spotify,102,HIGHEST IN THE ROOM,Travis Scott,6642687
Spotify,103,Dreams - 2004 Remaster,Fleetwood Mac,6629078
Spotify,104,bad guy,Billie Eilish,6616140
Spotify,105,Say You Won't Let Go,James Arthur,6613563
Spotify,106,Why'd You Only Call Me When You're High?,Arctic Monkeys,6611239
Spotify,107,Parce (feat. Justin Quiles),"Maluma, Lenny Tavárez",6557996
Spotify,108,All Girls Are The Same,Juice WRLD,6541881
Spotify,109,Jeans,Justin Quiles,6506162
Spotify,110,Falling,Trevor Daniel,6495598
Spotify,111,Come & Go (with Marshmello),Juice WRLD,6492223
Spotify,112,Body,Megan Thee Stallion,6491795
Spotify,113,Wonder,Shawn Mendes,6462653
Spotify,114,Hasta Abajo,"Kevin Roldan, Bryant Myers, Lyanno",6460511
Spotify,115,Life Is Good (feat. Drake),Future,6435282
Spotify,116,"Nathy Peluso: Bzrp Music Sessions, Vol. 36","Bizarrap, Nathy Peluso",6417574
Spotify,117,Se Te Nota (with Guaynaa),Lele Pons,6314296
Spotify,118,La Curiosidad,"Jay Wheeler, DJ Nelson, Myke Towers",6270655
Spotify,119,Stuck with U (with Justin Bieber),Ariana Grande,6260212
Spotify,120,Falling,Harry Styles,6239273
Spotify,121,Dior,Pop Smoke,6194199
Spotify,122,Perfect,Ed Sheeran,6170286
Spotify,123,If the World Was Ending - feat. Julia Michaels,JP Saxe,6163611
Spotify,124,Esquema Preferido,"DJ Ivis, Tarcísio do Acordeon",6140665
Spotify,125,7 rings,Ariana Grande,6129972
Spotify,126,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,6099902
Spotify,127,Do I Wanna Know?,Arctic Monkeys,6097150
Spotify,128,Break My Heart,Dua Lipa,6062366
Spotify,129,Tusa,"KAROL G, Nicki Minaj",6042689
Spotify,130,Love Not War (The Tampa Beat),"Jason Derulo, Nuka",6036134
Spotify,131,SAD!,XXXTENTACION,6008740
Spotify,132,"Ele É Ele, Eu Sou Eu","Wesley Safadão, Os Barões Da Pisadinha",6007153
Spotify,133,Take Me To Church,Hozier,5988176
Spotify,134,"Ay, DiOs Mío!",KAROL G,5970736
Spotify,135,Despeinada,"Ozuna, Camilo",5955748
Spotify,136,Head Shoulders Knees & Toes (feat. Norma Jean Martine),"Ofenbach, Quarterhead",5923441
Spotify,137,Rain On Me (with Ariana Grande),Lady Gaga,5906114
Spotify,138,BOOKER T,Bad Bunny,5792225
Spotify,139,POPSTAR (feat. Drake),DJ Khaled,5781180
Spotify,140,In Your Eyes,The Weeknd,5774591
Spotify,141,Hayloft,Mother Mother,5770261
Spotify,142,Bohemian Rhapsody - Remastered 2011,Queen,5763944
Spotify,143,Ride It,Regard,5760557
Spotify,144,Tattoo - Remix with Camilo,Rauw Alejandro,5743640
Spotify,145,Shape of You,Ed Sheeran,5733721
Spotify,146,Godzilla (feat. Juice WRLD),Eminem,5723969
Spotify,147,Mood Swings (feat. Lil Tjay),Pop Smoke,5717870
Spotify,148,SICKO MODE,Travis Scott,5703762
Spotify,149,Can You Feel My Heart,Bring Me The Horizon,5690797
Spotify,150,How You Like That,BLACKPINK,5685535
Spotify,151,All of Me,John Legend,5660493
Spotify,152,Star Shopping,Lil Peep,5595332
Spotify,153,Sofia,Clairo,5576137
Spotify,154,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,5556247
Spotify,155,Maniac,Conan Gray,5548458
Spotify,156,Ohne Dich,"KASIMIR1441, badmómzjay, WILDBWOYS",5487774
Spotify,157,Hope,XXXTENTACION,5485951
Spotify,158,Yellow,Coldplay,5453493
Spotify,159,Meia Noite (Você tem meu Whatsapp),Tarcísio do Acordeon,5386289
Spotify,160,Ponte Pa' Mi,Justin Quiles,5373679
